Board Name,Board Type,School Name,School Type,School Special Condition Code,School Level,School Language,Grade Range,City,Postal Code,Enrolment,Latitude,Longitude,First Language Not English,New to Canada from Non-English Speaking Country,Receiving Special Education Services,Identified as Gifted,Live in Low-Income Households,Parents Have Some University Education,2016 Grade 3 Reading,2019 Grade 3 Reading,2016 Grade 3 Writing,2019 Grade 3 Writing,2016 Grade 3 Math,2019 Grade 3 Math,2016 Grade 6 Reading,2019 Grade 6 Reading,2016 Grade 6 Writing,2019 Grade 6 Writing,2016 Grade 6 Math,2019 Grade 6 Math
Toronto DSB,Pub Dist Sch Brd (E/F),Thomas L Wells Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1X1V6,545.0,43.82436,-79.2263,349.0,16.0,49.0,0.0,82.0,142.0,511.0,485.0,466.0,452.0,445.0,387.0,516.0,501.0,534.0,507.0,445.0,441.0
Toronto DSB,Pub Dist Sch Brd (E/F),Thorncliffe Park Public School,Public,Not applicable,Elementary,English,1-5,East York,M4H1K3,1420.0,43.70521,-79.3434,1349.0,369.0,185.0,0.0,895.0,767.0,893.0,866.0,867.0,824.0,577.0,554.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Three Valleys Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3A3B7,290.0,43.75061,-79.3377,102.0,29.0,14.0,58.0,58.0,203.0,256.0,238.0,224.0,186.0,165.0,104.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Timberbank Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1W2A3,250.0,43.79146,-79.3073,150.0,38.0,12.0,0.0,75.0,138.0,194.0,188.0,176.0,178.0,193.0,160.0,219.0,195.0,229.0,195.0,141.0,155.0
Toronto DSB,Pub Dist Sch Brd (E/F),Tom Longboat Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1B1X6,285.0,43.81044,-79.2316,157.0,28.0,43.0,0.0,86.0,43.0,208.0,231.0,219.0,254.0,193.0,222.0,239.0,237.0,246.0,248.0,179.0,140.0
Toronto DSB,Pub Dist Sch Brd (E/F),Topcliff Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3N1L6,365.0,43.75537,-79.5106,128.0,36.0,73.0,0.0,146.0,55.0,218.0,201.0,245.0,223.0,169.0,164.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Tredway Woodsworth Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1H1X9,760.0,43.76502,-79.2352,342.0,53.0,122.0,0.0,281.0,258.0,517.0,517.0,535.0,578.0,340.0,289.0,572.0,578.0,595.0,631.0,318.0,312.0
Toronto DSB,Pub Dist Sch Brd (E/F),Tumpane Public School,Public,Not applicable,Elementary,English,JK-5,North York,M3M1L8,415.0,43.72659,-79.5022,145.0,42.0,21.0,0.0,166.0,83.0,258.0,237.0,322.0,290.0,199.0,187.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Twentieth Street Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M8V1L8,160.0,43.59797,-79.5199,40.0,16.0,64.0,0.0,32.0,80.0,70.0,80.0,48.0,48.0,56.0,56.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Valley Park Middle School,Public,Not applicable,Elementary,English,6-8,East York,M3C1B2,980.0,43.7102,-79.3354,872.0,235.0,137.0,0.0,588.0,480.0,N/A,N/A,N/A,N/A,N/A,N/A,647.0,647.0,672.0,706.0,344.0,382.0
Toronto DSB,Pub Dist Sch Brd (E/F),Valleyfield Junior School,Public,Not applicable,Elementary,English,JK-6,Etobicoke,M9P2E8,315.0,43.69409,-79.5388,126.0,47.0,32.0,0.0,142.0,94.0,163.0,145.0,166.0,151.0,139.0,107.0,269.0,315.0,315.0,315.0,237.0,315.0
Toronto DSB,Pub Dist Sch Brd (E/F),Victoria Park Elementary School,Public,Not applicable,Elementary,English,JK-5,East York,M4B2A6,160.0,43.71268,-79.2981,40.0,8.0,32.0,0.0,32.0,80.0,101.0,86.0,99.0,80.0,85.0,74.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Victoria Village Public School,Public,Not applicable,Elementary,English,JK-5,North York,M4A1T7,275.0,43.73595,-79.3141,124.0,55.0,28.0,0.0,110.0,82.0,230.0,239.0,225.0,239.0,188.0,113.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Vradenburg Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1T1M6,235.0,43.77434,-79.3083,106.0,24.0,35.0,0.0,70.0,153.0,180.0,202.0,200.0,202.0,176.0,146.0,214.0,214.0,213.0,200.0,147.0,157.0
Toronto DSB,Pub Dist Sch Brd (E/F),Walter Perry Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1K4M7,330.0,43.73345,-79.2512,132.0,33.0,33.0,0.0,99.0,115.0,193.0,205.0,222.0,178.0,157.0,168.0,257.0,254.0,275.0,267.0,140.0,132.0
Toronto DSB,Pub Dist Sch Brd (E/F),Warren Park Junior Public School,Public,Not applicable,Elementary,English,JK-6,York,M6S4P4,195.0,43.66284,-79.4994,39.0,0.0,39.0,0.0,78.0,78.0,157.0,129.0,161.0,121.0,119.0,107.0,133.0,146.0,136.0,158.0,46.0,49.0
Toronto DSB,Pub Dist Sch Brd (E/F),Wedgewood Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9B1V1,460.0,43.64531,-79.5462,184.0,46.0,46.0,0.0,46.0,322.0,437.0,363.0,439.0,386.0,393.0,322.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Wellesworth Junior School,Public,Not applicable,Elementary,English,JK-6,Etobicoke,M9C4S5,165.0,43.65663,-79.5767,58.0,8.0,41.0,0.0,33.0,74.0,104.0,117.0,115.0,107.0,85.0,78.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),West Glen Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9B2E4,170.0,43.6504,-79.561,68.0,26.0,34.0,0.0,76.0,68.0,106.0,136.0,101.0,128.0,73.0,94.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),West Hill Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1E3G1,230.0,43.77255,-79.1868,69.0,23.0,69.0,0.0,92.0,69.0,108.0,110.0,112.0,110.0,79.0,69.0,158.0,161.0,158.0,161.0,27.0,25.0
Toronto DSB,Pub Dist Sch Brd (E/F),West Humber Junior Middle School,Public,Not applicable,Elementary,English,JK-8,Toronto,M9W4S7,450.0,43.72382,-79.5807,225.0,68.0,45.0,0.0,90.0,202.0,330.0,346.0,407.0,387.0,290.0,284.0,355.0,369.0,353.0,364.0,180.0,171.0
Toronto DSB,Pub Dist Sch Brd (E/F),West Preparatory Junior Public School,Public,Not applicable,Elementary,English,JK-6,Toronto,M6C2J6,545.0,43.7026,-79.4331,213.0,60.0,54.0,0.0,98.0,365.0,469.0,441.0,424.0,360.0,405.0,409.0,502.0,512.0,502.0,512.0,378.0,382.0
Toronto DSB,Pub Dist Sch Brd (E/F),West Rouge Junior Public School,Public,Not applicable,Elementary,English,JK-6,Scarborough,M1C2X8,310.0,43.79561,-79.1337,46.0,16.0,46.0,0.0,31.0,202.0,288.0,279.0,282.0,226.0,266.0,189.0,297.0,276.0,256.0,251.0,220.0,189.0
Toronto DSB,Pub Dist Sch Brd (E/F),Westmount Junior School,Public,Not applicable,Elementary,English,JK-5,Toronto,M9P1E9,225.0,43.68909,-79.5197,101.0,22.0,34.0,0.0,68.0,101.0,210.0,187.0,185.0,200.0,149.0,110.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Weston Memorial Junior Public School,Public,Not applicable,Elementary,English,JK-5,York,M9N1K2,305.0,43.70597,-79.5093,92.0,0.0,30.0,0.0,61.0,107.0,256.0,241.0,240.0,247.0,203.0,183.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Westway Junior School,Public,Not applicable,Elementary,English,JK-5,Etobicoke,M9R1K8,225.0,43.69082,-79.549,101.0,34.0,22.0,0.0,79.0,79.0,164.0,171.0,162.0,126.0,101.0,92.0,N/A,N/A,N/A,N/A,N/A,N/A
Toronto DSB,Pub Dist Sch Brd (E/F),Westwood Middle School,Public,Not applicable,Elementary,English,6-8,Toronto,M4K3M6,370.0,43.68653,-79.3511,111.0,0.0,74.0,56.0,111.0,204.0,N/A,N/A,N/A,N/A,N/A,N/A,293.0,278.0,274.0,266.0,153.0,159.0
Toronto DSB,Pub Dist Sch Brd (E/F),Wexford Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1R2H1,390.0,43.73998,-79.3042,195.0,58.0,58.0,0.0,117.0,156.0,235.0,242.0,260.0,242.0,168.0,148.0,319.0,316.0,292.0,277.0,136.0,129.0
Toronto DSB,Pub Dist Sch Brd (E/F),White Haven Junior Public School,Public,Not applicable,Elementary,English,JK-8,Scarborough,M1S2Z1,485.0,43.7875,-79.2472,315.0,48.0,73.0,0.0,121.0,291.0,379.0,349.0,392.0,349.0,324.0,340.0,384.0,403.0,405.0,446.0,259.0,344.0
